Data Source:,"Digitized from Figure 2 from SPE paper titled ""Application of PC Spreadsheet Software for Non-linear Parameter Optimization"" by Dr. A. Gupta",,,,,
Core Data,Core No.,Aging Time (hr),Porosity (%) Nitrogen,Nitrogen Permeability (md),Brine Permeability (md),Swi (%)
,9,12,21.6,618.1,249.3,25.2
Time,Recovery,,,,,
(min),(%),,,,,
1.021422975,1.479785685,,,,,
2.000172007,2.490471214,,,,,
4.987294434,3.351686187,,,,,
9.973781919,5.673025231,,,,,
15.06710209,8.736039045,,,,,
19.92369949,11.86329288,,,,,
29.51179673,14.98985207,,,,,
39.74745042,16.72164469,,,,,
49.02767676,19.36306637,,,,,
58.94806083,21.09555364,,,,,
68.10560039,22.42659362,,,,,
87.70423803,23.71468611,,,,,
98.27884127,24.07339732,,,,,
117.9874647,24.28369505,,,,,
